"Nombre_archivo_neris","Procedencia","Biosample","type","type2","Organization","PublicationDate","Isolation_source","Collection_date_ORG","Lat","Lon","City","Country","Continent","Bioproject","Collection_year","Collection_month","Collection_day"
"GCF_001032125.1",NA,"SAMN03280300","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032145.1",NA,"SAMN03280301","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032185.1",NA,"SAMN03280302","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032195.1",NA,"SAMN03280304","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032205.1",NA,"SAMN03280303","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032225.1",NA,"SAMN03280305","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032265.1",NA,"SAMN03280306","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032275.1",NA,"SAMN03280307","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032285.1",NA,"SAMN03280308","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032305.1",NA,"SAMN03280309","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032345.1",NA,"SAMN03280310","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032355.1",NA,"SAMN03280311","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032365.1",NA,"SAMN03280313","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032375.1",NA,"SAMN03280314","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032425.1",NA,"SAMN03280315","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032435.1",NA,"SAMN03280317","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032445.1",NA,"SAMN03280318","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032455.1",NA,"SAMN03280320","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032505.1",NA,"SAMN03280322","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032525.1",NA,"SAMN03280323","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032535.1",NA,"SAMN03280324","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032545.1",NA,"SAMN03280325","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032585.1",NA,"SAMN03280326","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032605.1",NA,"SAMN03280327","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032615.1",NA,"SAMN03280330","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032625.1",NA,"SAMN03280332","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032665.1",NA,"SAMN03280333","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032685.1",NA,"SAMN03280335","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032695.1",NA,"SAMN03280336","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032705.1",NA,"SAMN03280338","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032765.1",NA,"SAMN03280341","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032775.1",NA,"SAMN03280342","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032795.1",NA,"SAMN03280343","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032815.1",NA,"SAMN03280346","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032845.1",NA,"SAMN03280347","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032855.1",NA,"SAMN03280348","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032875.1",NA,"SAMN03280349","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032895.1",NA,"SAMN03280350","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032925.1",NA,"SAMN03280351","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032935.1",NA,"SAMN03280352","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032965.1",NA,"SAMN03280354","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001032975.1",NA,"SAMN03280355","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033005.1",NA,"SAMN03280356","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033015.1",NA,"SAMN03280357","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033045.1",NA,"SAMN03280358","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033055.1",NA,"SAMN03280359","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033085.1",NA,"SAMN03280360","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033095.1",NA,"SAMN03280361","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033125.1",NA,"SAMN03280362","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033135.1",NA,"SAMN03280363","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033165.1",NA,"SAMN03280364","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033175.1",NA,"SAMN03280365","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033205.1",NA,"SAMN03280366","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033215.1",NA,"SAMN03280368","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033245.1",NA,"SAMN03280369","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033255.1",NA,"SAMN03280370","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033285.1",NA,"SAMN03280371","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033295.1",NA,"SAMN03280372","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033305.1",NA,"SAMN03280374","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033335.1",NA,"SAMN03280375","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033365.1",NA,"SAMN03280376","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033375.1",NA,"SAMN03280377","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033385.1",NA,"SAMN03280381","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033415.1",NA,"SAMN03280382","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033445.1",NA,"SAMN03280383","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,"37.09024","-95.712891",NA,"USA","Americas","PRJNA271899",2014,1,1
"GCF_001033455.1",NA,"SAMN03280384","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033465.1",NA,"SAMN03280385","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033505.1",NA,"SAMN03280387","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033525.1",NA,"SAMN03280388","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033535.1",NA,"SAMN03280389","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033565.1",NA,"SAMN03280390","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033585.1",NA,"SAMN03280392","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033615.1",NA,"SAMN03280393","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033645.1",NA,"SAMN03280394","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033675.1",NA,"SAMN03280396","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033685.1",NA,"SAMN03280397","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033725.1",NA,"SAMN03280398","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033745.1",NA,"SAMN03280399","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033755.1",NA,"SAMN03280400","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033765.1",NA,"SAMN03280401","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033835.1",NA,"SAMN03280404","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033845.1",NA,"SAMN03280405","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033885.1",NA,"SAMN03280406","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033895.1",NA,"SAMN03280407","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033925.1",NA,"SAMN03280409","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033965.1",NA,"SAMN03280410","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033975.1",NA,"SAMN03280411","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001033995.1",NA,"SAMN03280412","NCBI","BD","Broad Institute","2015/01/09","Human",2013-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2013,1,1
"GCF_001034005.1",NA,"SAMN03280413","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034055.1",NA,"SAMN03280415","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034085.1",NA,"SAMN03280417","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034135.1",NA,"SAMN03280419","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034155.1",NA,"SAMN03280421","NCBI","BD","Broad Institute","2015/01/09","Human",2013-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2013,1,1
"GCF_001034165.1",NA,"SAMN03280422","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034205.1",NA,"SAMN03280423","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034215.1",NA,"SAMN03280424","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034235.1",NA,"SAMN03280425","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034245.1",NA,"SAMN03280426","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034285.1",NA,"SAMN03280427","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034295.1",NA,"SAMN03280428","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034305.1",NA,"SAMN03280429","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034325.1",NA,"SAMN03280430","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001034365.1",NA,"SAMN03280431","NCBI","BD","Broad Institute","2015/01/09","Human",2014-01-01,NA,NA,NA,NA,NA,"PRJNA271899",2014,1,1
"GCF_001038365.1",NA,"SAMN03737944","NCBI","BD","UCSF","2015/05/27","Human",2013-09-14,"37.7749295","-122.4194155"," CA, San Francisco","USA","Americas",NA,2013,9,14
"GCF_001052475.1",NA,"SAMN03197201","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001060105.1",NA,"SAMN03196974","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001060275.1",NA,"SAMN03197060","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001060495.1",NA,"SAMN03197141","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001060895.1",NA,"SAMN03197007","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001061605.1",NA,"SAMN03197312","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001061725.1",NA,"SAMN03196972","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001062535.1",NA,"SAMN03197231","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001062915.1",NA,"SAMN03197386","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001063525.1",NA,"SAMN03197693","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001063755.1",NA,"SAMN03197772","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001063935.1",NA,"SAMN03197378","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001064035.1",NA,"SAMN03197414","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001064955.1",NA,"SAMN03197629","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001065235.1",NA,"SAMN03197694","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001066095.1",NA,"SAMN03197936","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001066115.1",NA,"SAMN03197938","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001066155.1",NA,"SAMN03197947","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001066165.1",NA,"SAMN03197949","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001066415.1",NA,"SAMN03198027","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001066725.1",NA,"SAMN03198093","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001067135.1",NA,"SAMN03197962","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001067155.1",NA,"SAMN03197963","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001067575.1",NA,"SAMN03198071","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
"GCF_001067895.1",NA,"SAMN03198122","NCBI","BD","University of Washington","2015/07/11","Human",NA,"47.7510741","-120.7401386"," WA","USA","Americas",NA,NA,NA,NA
